"title";"description";"address";"gisx";"gisy";"image";"link"
"SIBLO Venneborg";"Elk kind kan leren... Vanuit die overtuiging vertrekken wij om elk kind aangepast onderwijs te geven. We bieden schoolse vakken zoals taal, rekenen, Frans en wereldoriÃ«ntatie volgens behoefte aan op het tempo, het niveau, de interesse en de hulpvraag van elk kind...We stimuleren de kinderen om zo veel mogelijk te leren, op alle gebied! We leren in kleine groepjes, met waar nodig individuele ondersteuning van logopediste, kinesiste en extra leerkrachten. Daarnaast leggen wij nadruk op gezondheid (gezonde voeding, sport en beweging)en sociale vaardigheden, waarvoor wij speciale programma's gebruiken. Via groepswerk, contractwerk, denktraining (IVP) en inspraak leren wij onze leerlingen omgaan met verantwoordelijkheid om hen zo zelfstandig mogelijk in de maatschappij te leren staan.";"Jozef Van Poppelstraat 6, 2100 Deurne";"4.4805941";"51.2259086";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8012613"
"SIBLO Morckhoven";"In onze school streven we naar een ÂveiligeÂ omgeving voor onze kinderen en hun ouders. Welbevinden, zichzelf durven zijn en ÂterugÂ graag naar school komen staan dus centraal. Kinderen worden gestimuleerd om zelfstandig en actief op zoek te gaan naar oplossingen voor hun vragen, dit in levensechte en voor hen herkenbare situaties. Naast het aanleren van verstandelijke vaardigheden zoals lezen, rekenen en schrijven hebben wij bijzondere aandacht voor taalvaardigheid, sociale vaardigheden en gezondheidsontwikkeling. Om dit alles te bereiken wordt er veel waarde gehecht aan contacten met ouders, alleen dankzij hun informatie kunnen wij een geÃ¯ndividualiseerde aanpak garanderen. Vertrekkend vanuit deze visie willen wij als schoolteam elke leerling mee op weg helpen om te groeien naar een zelfstandige jongvolwassene met een eigen persoonlijkheid die kan functioneren in onze maatschappij.";"Schotensesteenweg 256, 2100 Deurne";"4.4820614";"51.2268647";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/morckhoven.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8012617"
"De Merode";"Type 8 school voor kinderen met een normaal IQ maar met een ernstig leerprobleem.";"Frans Van Hombeeckplein 17, 2600 Berchem";"4.4167222";"51.1951845";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8012619"
"Klim Op";"Wie zijn onze kinderen? Hun leren en denken: - gericht op Âpraktisch handelenÂ - oppervlakkig - weinig inzicht in samenhang - niet vindingrijk in oplossen van problemen - moeite met oorzaak en gevolg - taal heeft vaak geen steunende rol - het handelen is minder door taal gestuurd Hun persoonlijkheid: - impulsief - gebrek aan zelfsturing - neigen naar elementaire behoeftebevrediging - neigen naar fysisch geweld, omdat ze hun gevoelens moeilijk kunnen verwoorden - kleine frustratietolerantie Hun motorische ontwikkeling: - motorische achterstand is mogelijk en soms lichamelijke afwijkingen - houdingsafwijkingen - verband motoriek - intelligentie: grof - motorisch = OK fijn - motorisch = moeilijk, trager, minder handig";"Mouroystraat 52, 2660 Hoboken";"4.3597882";"51.1802866";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/klim op (BLO).jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8012622"
"CL&W TNA, Het Keerpunt";"";"Prins Leopoldstraat 51, 2140 Borgerhout";"4.4388092";"51.2124263";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014275"
"CL&W TNA, Het Leercentrum";"";"Eethuisstraat 80, 2170 Merksem";"4.4631919";"51.2489838";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014276"
"Leonardo Lyceum CDO Berchem";"Leonardo Lyceum CDO organiseert deeltijdse beroepsopleidingen. Die bereiden je voor op een beroep waar op de arbeidsmarkt voldoende vraag naar is. Aan jou de uitdaging om zo vlug mogelijk zoveel mogelijk competenties te verwerven om aan de slag te kunnen. Naast de meer dan honderd minderjarigen, geven we jaarlijks de kans aan een grote groep jongvolwassenen (18, maar nog geen 25) om een beroep te leren en werk te vinden.

In Leonardo Lyceum CDO ÂHet @lternatiefÂ wordt de algemene vorming georganiseerd in kleinere groepen met enkel leerplichtige leerlingen. We werken met niveaugroepen zodat elke leerling het opleidingspakket krijgt dat voor hem of haar Â dankzij volgehouden inspanning Â succesvol kan worden afgewerkt.";"Grotesteenweg 226, 2600 Berchem";"4.4215165";"51.1931743";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/LL CDOZuid.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014647"
"Leonardo Lyceum CDO De Kaai";"";"D\'Herbouvillekaai 94, 2020 Antwerpen";"4.3582636";"51.1989339";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014652"
"Leonardo Lyceum CDO Klaproos";"";"Klaproosstraat 51, 2610 Wilrijk";"4.4094843";"51.1696832";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014665"
"Leonardo Lyceum CDO Middelheim";"";"Groenenborgerlaan 171, 2610 Wilrijk";"4.4154063";"51.1769928";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014671"
"Leonardo Lyceum CDO Het Alternatief";"Leonardo Lyceum CDO organiseert deeltijdse beroepsopleidingen. Die bereiden je voor op een beroep waar op de arbeidsmarkt voldoende vraag naar is. Aan jou de uitdaging om zo vlug mogelijk zoveel mogelijk competenties te verwerven om aan de slag te kunnen. Naast de meer dan honderd minderjarigen, geven we jaarlijks de kans aan een grote groep jongvolwassenen (18, maar nog geen 25) om een beroep te leren en werk te vinden.

In Leonardo Lyceum CDO ÂHet @lternatiefÂ wordt de algemene vorming georganiseerd in kleinere groepen met enkel leerplichtige leerlingen. We werken met niveaugroepen zodat elke leerling het opleidingspakket krijgt dat voor hem of haar Â dankzij volgehouden inspanning Â succesvol kan worden afgewerkt.";"Sint-Bernardsesteenweg 620, 2660 Hoboken";"4.3722237";"51.1828220";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014678"
"Leonardo Lyceum CDO Dalkruid";"";"Dalkruidlaan 9, 2610 Wilrijk";"4.4083893";"51.1718776";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014688"
"Centrum voor Volwassenenonderwijs Antwerpen-Zuid";"Dit is de hoofdcampus van het Centrum voor Volwassenenonderwijs Antwerpen-Zuid. Wij bieden ochtend-, namiddag-, en avondcursussen aan op drie campussen. De andere campussen bevinden zich in 2018 Antwerpen (Campus Breughel); 2060 Antwerpen (Campus Roosevelt). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Hoboken, Distelvinklaan 22.";"Distelvinklaan 22, 2660 Hoboken";"4.3615948";"51.1705584";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014863"
"Centrum voor Volwassenenonderwijs Deurne-Antwerpen";"Dit is de hoofdcampus van het Centrum voor Volwassenenonderwijs Deurne - Antwerpen. Wij bieden ochtend-, namiddag-, en avondcursussen aan op vier campussen. De andere campussen bevinden zich in Borgerhout (Campus Borgerhout); Schilde (Campus Schilde); en Deurne (Campus Ruggeveldlaan). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Frank Craeybeckxlaan te Deurne.";"Frank Craeybeckxlaan 22, 2100 Deurne";"4.4597626";"51.2222064";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014870"
"Centrum voor Tweedekansonderwijs Antwerpen vzw";"De specialiteit van CVO Tweedekansonderwijs is volwassenen begeleiden naar het diploma secundair onderwijs. Het lesaanbod is flexibel en modulair georganiseerd. Het diploma dat wordt uitgereikt is identiek aan het diploma van het voltijds leerplichtonderwijs voor jongeren. Er wordt zowel overdag als 's avonds les gegeven.";"Maalbootstraat 19, 2660 Hoboken";"4.3399866";"51.1724498";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014874"
"Koninklijke Academie voor Schone Kunsten DKO Antwerpen";"Dit is de hoofdvestiging van de Koninklijke Academie voor Schone Kunsten DKO Antwerpen; er zijn ook andere vestigingen verspreid over Antwerpen, maar voor algemene inlichtingen en inschrijvingen richt u zich steeds tot dit adres.";"Blindestraat 35, 2000 Antwerpen";"4.4080925";"51.2225020";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014875"
"Academie voor Muziek, Woord en Dans van het Gemeenschapsonderwijs Antwerpen";"Dit is de hoofdafdeling van de Muziek- en Woordacademie van het Gemeenschaponderwijs Antwerpen. Er zijn ook nog enkele wijkafdelingen verspreid over Antwerpen. Voor algemene info en inschrijvingen dient u zich te richten tot de hoofdafdeling.";"Mechelsesteenweg 125, 2018 Antwerpen";"4.4100042";"51.2065290";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014876"
"Centrum voor Volwassenenonderwijs Provincie Antwerpen";"Dit is de hoofdcampus (Plantijn Hogeschool) van het Centrum voor Volwassenenonderwijs Provincie Antwerpen. Wij bieden ochtend-, namiddag-, en avondcursussen aan op vier campussen. De andere campussen bevinden zich in 2018 Antwerpen (Campus PIVA en St. Godelieve); Stabroek (Campus PITO). Voor meer inlichtingen neemt u best contact op met het secretariaat Desguinlei of surft u naar de website van het Provinciaal voor Volwassenenonderwijs Antwerpen.";"Meistraat 5, 2000 Antwerpen";"4.4105586";"51.2161300";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014877"
"Stedelijk Centrum voor Volwassenenonderwijs BIRM";"Dit is de hoofdcampus van het CVO Birm. Wij bieden ochtend-, namiddag-, en avondcursussen aan op vier campussen. De andere campussen bevinden zich in Berchem (Campus SCVO-Berchem); Deurne(Campus Lyceum Deurne); en Linkeroever (Campus Lyceum Linkeroever). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Durletstraat te Antwerpen.";"Durletstraat 8, 2018 Antwerpen";"4.4050000";"51.2022843";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014881"
"Stedelijk Centrum voor Volwassenenonderwijs Nijverheidsschool";"Hier bevindt zich de hoofdvestiging van het Stedelijk Centrum voor Volwassenenonderwijs Nijverheidsschool. Voor algemene info en inschrijvingen kan je hier terecht. De andere campussen van dit centrum liggen verspreid over Antwerpen.";"Grotesteenweg 226, 2600 Berchem";"4.4276856";"51.1881242";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014882"
"Centrum voor Volwassenenonderwijs VIVA provincie Antwerpen vzw";"Voor algemene info en inschrijvingen kan u terecht op het secretariaat.";"Sint-Bernardsesteenweg 200, 2020 Antwerpen";"4.3819719";"51.1939914";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014892"
"Centrum voor Volwassenenonderwijs SOPRO";"Dit is de hoofdcampus van het Centrum voor Volwassenenonderwijs SOPRO. De andere campussen bevinden zich in 2000 Antwerpen (Campus Kronenburgstraat) en 2018 Antwerpen (Campus Desguinlei, Isabellalei & Lange Van Ruusbroecstraat). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Wilrijkstraat te Borgerhout.";"Wilrijkstraat 26, 2140 Borgerhout";"4.4379548";"51.2092920";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014893"
"Centrum voor Volwassenenonderwijs Technicum Noord-Antwerpen";"Dit is de hoofdcampus van het Centrum voor Volwassenenonderwijs Technicum Noord-Antwerpen. De andere campussen bevinden zich in Merksem (Campus Stella Marisstraat) en Hoboken (Campus Salesianenlaan). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Londenstraat te Antwerpen.";"Londenstraat 43, 2000 Antwerpen";"4.4090740";"51.2320260";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014894"
"Centrum voor Volwassenenonderwijs LBC-NVK Borgerhout";"Hier bevindt zich de hoofdvestigingsplaats, je kan hier terecht voor algemene informatie en inschrijvingen. LBC-NVK Borgerhout heeft ook nog enkele leslocaties in en buiten Antwerpen.";"Te Boelaarlei 40, 2140 Borgerhout";"4.4523784";"51.2096491";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014895"
"Centrum Basiseducatie Open School Antwerpen";"Dit is de hoofdcampus van het Centrum voor Basiseducatie Open School Antwerpen. Hier bevindt zich het secretariaat van Open School. Je kan er terecht voor algemene informatie en inschrijvingen. De lessen zelf gaan door op verschillende locaties in en buiten Antwerpen.";"Vredestraat 93, 2600 Berchem";"4.4265593";"51.1963068";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014896"
"Stedelijke Academie voor Muziek en Woord Wilrijk";"Dit is het hoofdadres van onze academie, we hebben ook nog enkele plaatselijke wijkafdelingen, maar voor inlichtingen en inschrijvingen neem je contact op met het secretariaat in de Speerstraat.";"Speerstraat 12, 2020 Antwerpen";"4.3853268";"51.1851173";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014898"
"Stedelijke Academie voor Muziek, Woord en Dans Merksem";"Voor algemene inlichtingen, alsook voor inschrijvingen kan u met ons contact opnemen.";"Nieuwdreef 135, 2170 Merksem";"4.4372617";"51.2505375";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014900"
"Stedelijke Academie voor Muziek en Woord Hoboken";"Dit is de hoofdschool van de Stedelijke Academie voor Muziek en Woordkunst Hoboken.
Er zijn ook nog 2 andere filialen verspreid over Antwerpen. Voor algemene inlichtingen en inschrijvingen neemt u best contact op met het secretariaat (Hoboken).";"Lageweg 141, 2660 Hoboken";"4.3594586";"51.1841190";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014902"
"Stedelijke Academie voor Muziek en Woord \'Jozef Pauly\' Ekeren";"Dit is de hoofdschool en hier bevindt zich ook het secretariaat waar u terecht kan voor algmene inlichtingen en inschrijvingen. Enkele wijkafdelingen zijn verspreid over Antwerpen.";"Ferdinand Pauwelsstraat 102, 2180 Ekeren";"4.4249698";"51.2848249";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014904"
"Stedelijke Academie voor Muziek en Woord \'Jozef van Poppel\' Deurne";"Hier bevindt zich de hoofdschool en het secretariaat. Voor algemene vragen en inschrijvingen, wendt u zich tot het secretariaat in de Boshovestraat.";"Boshovestraat 173, 2100 Deurne";"4.4719369";"51.2229241";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014906"
"Stedelijke Academie voor Muziek en Woord Borgerhout";"Dit is de hoofdschool van de Academie Borgerhout. Voor algemene info en inschrijvingen kan je hier terecht.";"Collegelaan 3, 2140 Borgerhout";"4.4499304";"51.2133079";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014908"
"Stedelijke Academie voor Muziek en Woord Berchem";"Dit is de hoofdschool, waar u terecht kan voor algemene inlichtingen en inschrijvingen. 
de school heeft ook nog 2 wijkafdelingen; Ã©Ã©n in Berchem en Ã©Ã©n in 2018 Antwerpen";"Willem Van Laarstraat 15-17, 2600 Berchem";"4.4210440";"51.1956080";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014910"
"Stedelijke Academie voor Beeldende Kunsten Wilrijk";"Hier bevindt zich de hoofdschool, waar u terecht kan met algemene vragen en voor inschrijvingen. De academie heeft ook nog een andere vestiging in Wilrijk.";"Valkstraat 74, 2640 Wilrijk";"4.3843466";"51.1691404";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014913"
"Stedelijke Academie voor Beeldende Kunsten Merksem";"De Academie voor Beeldende Kunsten Merksem pleit voor een brede kunstopleiding. We zien het als onze taak om vakkennis en vaardigheden zo goed mogelijk aan te leren en studenten inzicht te geven in de beeldende materie.
Voorkennis is niet vereist, je wordt immers voor het overgrote deel individueel begeleid in het leertraject. Onze docenten koppelen een grote didactische kwaliteit aan hun rol van mentors en hedendaagse kunstenaars. Een sterk schoolleerplan zorgt ervoor dat de basiscompetenties worden bewaakt en verder ontwikkeld.
De deuren van onze academie staan open voor iedereen die op zoek is naar de ontwikkeling van zijn talent, creativiteit en zelfexpressie en een individueel parcours wenst af te leggen in een unieke onderwijsvorm.";"Van Heybeeckstraat 28, 2170 Merksem";"4.4494205";"51.2473740";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014915"
"Stedelijke Academie voor Beeldende Kunsten Hoboken";"";"Oudestraat 41, 2660 Hoboken";"4.3530995";"51.1769366";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014919"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"De Academie voor Beeldende Kunsten van Berchem & Instituut Roger Avermaete geeft een volledige artistieke opleiding in dag-, avond-, en weekendonderwijs, in zowel vrije als toegepaste kunsten.
Van zesjarige kunstenaar-in-spe kan je doorstromen tot de hogere graad en specialisatiegraad, waar je je artistieke kunnen en culturele bagage helemaal kan ontplooien onder begeleiding van professionele docenten-kunstenaars. Met een academieopleiding in de toegepaste richtingen kan je ook een nieuwe beroepskeuze realiseren.
In elk atelier wordt de student gestimuleerd om een creatieve persoonlijkheid te ontwikkelen en tegelijkertijd de technische kant van het mÃ©tier te leren. Een degelijke infrastructuur (waaronder twee digitale labo's) zorgt voor voldoende mogelijkheden binnen elke afdeling.
Voor kinderen en jongeren vormen de cursussen een aanvulling op het dagonderwijs of een voorbereiding op het hoger kunstonderwijs. Bovendien kunnen zij kiezen uit een waaier aan wijkafdelingen, in en rond Berchem.";"Frans Van Hombeeckplein 29, 2600 Berchem";"4.4174379";"51.1953109";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014920"
"Stedelijk Centrum voor Volwassenenonderwijs Talen";"Dit is de hoofdcampus van het Stedelijk Centrum voor Volwassenenonderwijs Talen. Wij bieden ochtend-, namiddag-, en avondcursussen aan op drie campussen. De andere campussen bevinden zich in Berchem (Campus Grotesteenweg); Antwerpen (Campus Gloriantlaan). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Eikenstraat te Antwerpen.";"Eikenstraat 8, 2000 Antwerpen";"4.4103538";"51.2180882";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014921"
"Stedelijk Centrum voor Volwassenenonderwijs SIVO";"Dit is de hoofdvestiging van het Stedelijk Centrum voor Volwassenenonderwijs SIVO. Hier kan je terecht voor algemene inlichtingen en inschrijvingen. De lessen vinden plaats op verschillende campussen verspreid over Antwerpen, meer inlichtingen hierover kan je vinden via de website of door contact op te nemen met het secretariaat.";"Grotesteenweg 226, 2600 Berchem";"4.4276856";"51.1881242";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014922"
"Stedelijk Centrum voor Volwassenenonderwijs Sit&#233;";"Dit is de hoofdcampus van het SCVO SitÃ©. Wij bieden ochtend-, namiddag-, en avondcursussen aan op vier campussen. De andere campussen bevinden zich in Borgerhout (Campus Het Keerpunt); 2018 Antwerpen (SitÃ© Quellinstraat, SitÃ© Durletstraat); en 2060 Antwerpen (SitÃ© Van Aerdtstraat). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus SitÃ© Kipdorpvest te Antwerpen.";"Kipdorpvest 24, 2000 Antwerpen";"4.4152710";"51.2198425";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014923"
"Stedelijk Centrum voor Volwassenenonderwijs Pestalozzi";"Dit is de hoofdcampus van het Stedelijk Centrum voor Volwassenenonderwijs Pestalozzi. Wij bieden ochtend-, namiddag-, en avondcursussen aan op drie campussen. De andere campussen bevinden zich in Antwerpen (Campus Durletstraat) en Berchem (Campus Grotesteenweg). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Durletstraat te Antwerpen.";"Pestalozzistraat 7, 2020 Antwerpen";"4.3909715";"51.1866839";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8014924"
"CDO-Noord";"";"Grotesteenweg 226, 2600 Berchem";"4.4276856";"51.1881242";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8015477"
"Don Bosco Werken &#233;n Leren";"";"Valkenveld 70, 2610 Wilrijk";"4.3881879";"51.1692235";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/don bosco.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8015583"
"Centrum voor Volwassenenonderwijs VTI Lier-Borgerhout";"De vestiging Lier biedt volgende opleidingen aan: bedrijfsbeheer, houtbewerking, informatica toepassingssoftware, lassen, koken, kleding, voetverzorging, gelaatsverzorging en verschillende taalopleidingen.";"Te Boelaarlei 40, 2140 Borgerhout";"4.4523784";"51.2096491";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8016144"
"Centrum voor Volwassenenonderwijs LBC-NVK Antwerpen";"Dit is de hoofdcampus van het Centrum voor Volwassenenonderwijs LBC-NVK Antwerpen. De andere campussen bevinden zich in Borgerhout (Prins Leopoldstraat); Antwerpen (Desguinlei); en Boom (Groene Hofstraat). Voor algemene informatie en inschrijvingen wendt u zich steeds tot de hoofdcampus Sudermanstraat te Antwerpen.";"Sudermanstraat 5, 2000 Antwerpen";"4.4043919";"51.2197526";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8016156"
"SIBLO Ziekenhuis";"Onze school is een ziekenhuisschool. Wettelijk wordt dit omschreven als een school voor buitengewoon onderwijs, type 5, verbonden aan een ziekenhuis waar kinderen omwille van ernstige medische redenen worden opgenomen. Onze leerlingen komen zowel uit het gewoon als het buitengewoon onderwijs en uit alle netten. Op deze vestigingsplaats wordt er enkel lesgegeven aan kinderen van de lagere school.  Om een optimale en harmonische persoonlijkheidsontwikkeling te kunnen realiseren kiezen we voor een specifiek onderwijskundig functioneren. We kiezen voor een aparte aanpak en werking voor de afdeling pediatrie en de afdeling psychiatrie.";"Commandant Weynsstraat 165, 2660 Hoboken";"4.3532301";"51.1836314";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8017061"
"Campus Pieter Van Hoboken";"";"Pieter Van Hobokenstraat 9, 2000 Antwerpen";"4.4123176";"51.2219391";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8047210"
"Lucerna";"In 2009 werd de basisschool opgericht met als doel waar dynamisme, multiculturaliteit en individuele ondersteuning belangrijke troeven zijn die steunen op de volgende drie pijlers: leerling, leerkracht en ouders. Wij zijn een niet-confessionele school die door het Vlaamse Ministerie van Onderwijs erkend en gesubsidieerd is. Wij juffen, meesters en directie zullen in ieder geval blij zijn dat jij er bent. Beleef onze slogan: Â Durf je talenten te ontdekken!Â.";"Hendriklei 209, 2660 Hoboken";"4.3704227";"51.1897284";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8048626"
"Sint-Agnes De Regenboog";"Onze opvoeding: is gericht op het leven; streeft naar totale persoonsvorming; getuigt van een bijzondere aandacht voor de zwaksten; steunt op een persoonbevorderende relatie; heeft zorg voor een eigentijdse geloofsopvoeding; haalt kracht uit een goede samenwerking.";"Kioskplaats 30, 2660 Hoboken";"4.3505081";"51.1752068";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8055444"
"Koninklijke Academie voor Schone Kunsten DKO Antwerpen - Jeugdatelier";"";"Kerkelei 43, 2610 Wilrijk";"4.3997048";"51.1685459";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078382"
"Koninklijke Academie voor Schone Kunsten DKO Antwerpen";"";"Blindestraat 7, 2000 Antwerpen";"4.4066225";"51.2227789";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078383"
"Koninklijke Academie voor Schone Kunsten DKO Antwerpen";"";"Distelvinklaan 22, 2660 Hoboken";"4.3615941";"51.1705583";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078384"
"Koninklijke Academie voor Schone Kunsten DKO Antwerpen - Jeugdatelier";"";"Sint-Bavostraat , 2610 Wilrijk";"4.4024100";"51.1705000";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078385"
"Academie voor Muziek, Woord en Dans van het Gemeenschapsonderwijs Antwerpen";"";"Thonetlaan 106, 2050 Antwerpen";"4.3896128";"51.2248585";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078386"
"Academie voor Dans van het Gemeenschapsonderwijs Antwerpen";"";"Kerkelei 43, 2610 Wilrijk";"4.3997048";"51.1685459";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078387"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"De Academie voor Beeldende Kunsten van Berchem & Instituut Roger Avermaete geeft een volledige artistieke opleiding in dag-, avond-, en weekendonderwijs, in zowel vrije als toegepaste kunsten.
Van zesjarige kunstenaar-in-spe kan je doorstromen tot de hogere graad en specialisatiegraad, waar je je artistieke kunnen en culturele bagage helemaal kan ontplooien onder begeleiding van professionele docenten-kunstenaars. Met een academieopleiding in de toegepaste richtingen kan je ook een nieuwe beroepskeuze realiseren.
In elk atelier wordt de student gestimuleerd om een creatieve persoonlijkheid te ontwikkelen en tegelijkertijd de technische kant van het mÃ©tier te leren. Een degelijke infrastructuur (waaronder twee digitale labo's) zorgt voor voldoende mogelijkheden binnen elke afdeling.
Voor kinderen en jongeren vormen de cursussen een aanvulling op het dagonderwijs of een voorbereiding op het hoger kunstonderwijs. Bovendien kunnen zij kiezen uit een waaier aan wijkafdelingen, in en rond Berchem.";"Willem Van Laarstraat 21, 2600 Berchem";"4.4212336";"51.1954225";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078389"
"Stedelijke Academie voor Beeldende Kunsten Berchem & Instituut Roger Avermaete";"De Academie voor Beeldende Kunsten van Berchem & Instituut Roger Avermaete geeft een volledige artistieke opleiding in dag-, avond-, en weekendonderwijs, in zowel vrije als toegepaste kunsten.
Van zesjarige kunstenaar-in-spe kan je doorstromen tot de hogere graad en specialisatiegraad, waar je je artistieke kunnen en culturele bagage helemaal kan ontplooien onder begeleiding van professionele docenten-kunstenaars. Met een academieopleiding in de toegepaste richtingen kan je ook een nieuwe beroepskeuze realiseren.
In elk atelier wordt de student gestimuleerd om een creatieve persoonlijkheid te ontwikkelen en tegelijkertijd de technische kant van het mÃ©tier te leren. Een degelijke infrastructuur (waaronder twee digitale labo's) zorgt voor voldoende mogelijkheden binnen elke afdeling.
Voor kinderen en jongeren vormen de cursussen een aanvulling op het dagonderwijs of een voorbereiding op het hoger kunstonderwijs. Bovendien kunnen zij kiezen uit een waaier aan wijkafdelingen, in en rond Berchem.";"Grote Hondstraat 50, 2018 Antwerpen";"4.4112637";"51.2037695";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8078390"
